performance_score,unused-javascript,total-byte-weight,resource_image_bytes,resource_font_bytes,unused-css-rules,unused-javascript_savings_bytes,resource_third-party_bytes,category,strategy
0.39,6750.0,6305693.0,2233569.0,180365.0,900.0,1404981.0,6305693.0,"SaaS, Agencies & Consultants",mobile
0.52,6890.0,5930431.0,1712386.0,231460.0,750.0,1466340.0,5930431.0,"SaaS, Agencies & Consultants",mobile
0.48,7870.0,7512895.0,3051138.0,218611.0,450.0,1657215.0,7512895.0,"SaaS, Agencies & Consultants",mobile
0.29,2560.0,6106570.0,1884500.0,231463.0,620.0,1446523.0,6106570.0,"SaaS, Agencies & Consultants",mobile
0.52,9030.0,6138455.0,1916221.0,231463.0,1050.0,1444968.0,6138455.0,"SaaS, Agencies & Consultants",mobile
0.41,600.0,3646929.0,2192816.0,147909.0,0.0,280699.0,3646929.0,"SaaS, Agencies & Consultants",mobile
0.56,300.0,61981760.0,14501636.0,41051.0,0.0,794933.0,1173982.0,"SaaS, Agencies & Consultants",mobile
0.59,1500.0,34081333.0,2281177.0,202046.0,0.0,421834.0,1746803.0,"SaaS, Agencies & Consultants",mobile
0.45,1700.0,11976544.0,3139160.0,26569.0,150.0,1148233.0,1986102.0,"SaaS, Agencies & Consultants",mobile
0.6,440.0,2079048.0,1121837.0,68695.0,0.0,66108.0,2079048.0,"SaaS, Agencies & Consultants",mobile
0.56,150.0,2478347.0,577081.0,105932.0,0.0,309545.0,2478347.0,"SaaS, Agencies & Consultants",mobile
0.56,150.0,2342582.0,503674.0,105925.0,0.0,280892.0,2342582.0,"SaaS, Agencies & Consultants",mobile
0.52,150.0,2227056.0,371054.0,105931.0,0.0,280111.0,2227056.0,"SaaS, Agencies & Consultants",mobile
0.66,0.0,1130870.0,434674.0,68701.0,0.0,0.0,1130870.0,"SaaS, Agencies & Consultants",mobile
0.62,450.0,2047276.0,1120028.0,68693.0,0.0,66256.0,2047276.0,"SaaS, Agencies & Consultants",mobile
0.55,0.0,1744302.0,440699.0,68695.0,0.0,153110.0,1744302.0,"SaaS, Agencies & Consultants",mobile
0.62,300.0,1713366.0,763175.0,68691.0,0.0,66362.0,1713366.0,"SaaS, Agencies & Consultants",mobile
0.4,0.0,1754491.0,445650.0,68695.0,0.0,153736.0,1754491.0,"SaaS, Agencies & Consultants",mobile
0.64,300.0,2342458.0,791861.0,68703.0,0.0,217475.0,2342458.0,"SaaS, Agencies & Consultants",mobile
0.31,570.0,14240920.0,390991.0,633836.0,150.0,529469.0,14240920.0,"SaaS, Agencies & Consultants",mobile
0.39,600.0,2141205.0,50673.0,634485.0,0.0,389371.0,2141205.0,"SaaS, Agencies & Consultants",mobile
0.46,1060.0,2265580.0,183331.0,632536.0,0.0,506376.0,2265580.0,"SaaS, Agencies & Consultants",mobile
0.25,1350.0,2776680.0,608844.0,633512.0,0.0,505177.0,2776680.0,"SaaS, Agencies & Consultants",mobile
0.38,600.0,2268484.0,117154.0,632536.0,150.0,505771.0,2268484.0,"SaaS, Agencies & Consultants",mobile
0.37,1740.0,2317561.0,176187.0,634811.0,150.0,502370.0,2317561.0,"SaaS, Agencies & Consultants",mobile
0.15,450.0,2902964.0,660674.0,632860.0,0.0,508573.0,2902964.0,"SaaS, Agencies & Consultants",mobile
0.55,2570.0,2259103.0,40006.0,632214.0,0.0,595261.0,2259103.0,"SaaS, Agencies & Consultants",mobile
0.35,2220.0,2494792.0,110272.0,634162.0,150.0,585300.0,2494792.0,"SaaS, Agencies & Consultants",mobile
0.51,2550.0,2530268.0,306942.0,633834.0,150.0,596691.0,2530268.0,"SaaS, Agencies & Consultants",mobile
0.41,2080.0,9919034.0,3284307.0,369150.0,0.0,540825.0,9919034.0,"SaaS, Agencies & Consultants",mobile
0.59,0.0,5579129.0,3388280.0,51067.0,1200.0,738325.0,5579129.0,"SaaS, Agencies & Consultants",mobile
0.36,2380.0,4117311.0,1949770.0,51066.0,900.0,725328.0,4117311.0,"SaaS, Agencies & Consultants",mobile
0.68,0.0,2880125.0,710468.0,51066.0,890.0,725645.0,2880125.0,"SaaS, Agencies & Consultants",mobile
0.48,1350.0,4942502.0,3120414.0,51067.0,1330.0,541210.0,4942502.0,"SaaS, Agencies & Consultants",mobile
0.46,2250.0,11238807.0,9414626.0,51066.0,1200.0,540727.0,11238807.0,"SaaS, Agencies & Consultants",mobile
0.72,0.0,2408593.0,747926.0,51068.0,150.0,543561.0,2408593.0,"SaaS, Agencies & Consultants",mobile
0.53,0.0,7320326.0,5499929.0,51066.0,1050.0,542251.0,7320326.0,"SaaS, Agencies & Consultants",mobile
0.36,0.0,6583719.0,4761453.0,51066.0,1050.0,543305.0,6583719.0,"SaaS, Agencies & Consultants",mobile
0.41,0.0,11632311.0,1200487.0,905889.0,900.0,2612495.0,11632311.0,"SaaS, Agencies & Consultants",mobile
0.52,1210.0,3719579.0,1327478.0,210012.0,150.0,750123.0,1284855.0,"SaaS, Agencies & Consultants",mobile
0.54,1350.0,4072204.0,1370749.0,217217.0,0.0,643775.0,3196274.0,"SaaS, Agencies & Consultants",mobile
0.57,3300.0,5177577.0,3409350.0,217564.0,0.0,676442.0,4299344.0,"SaaS, Agencies & Consultants",mobile
0.54,3610.0,1770219.0,9640.0,217879.0,0.0,679918.0,900875.0,"SaaS, Agencies & Consultants",mobile
0.57,3600.0,1773358.0,9446.0,217563.0,0.0,678531.0,903071.0,"SaaS, Agencies & Consultants",mobile
0.56,3450.0,1854503.0,28187.0,279592.0,0.0,675309.0,918004.0,"SaaS, Agencies & Consultants",mobile
0.4,3340.0,5626534.0,3827617.0,217888.0,0.0,675793.0,4741273.0,"SaaS, Agencies & Consultants",mobile
0.54,3000.0,1819577.0,56764.0,217565.0,0.0,675606.0,946598.0,"SaaS, Agencies & Consultants",mobile
0.5,1950.0,1768940.0,9665.0,217241.0,0.0,680546.0,899404.0,"SaaS, Agencies & Consultants",mobile
0.67,0.0,27840520.0,2525845.0,310321.0,0.0,0.0,27719475.0,"SaaS, Agencies & Consultants",mobile
0.49,0.0,2026222.0,1604734.0,303404.0,150.0,0.0,1669809.0,"SaaS, Agencies & Consultants",mobile
0.78,0.0,662421.0,202786.0,325865.0,0.0,0.0,607488.0,"SaaS, Agencies & Consultants",mobile
0.6,2980.0,732347.0,0.0,31222.0,0.0,724539.0,726211.0,"SaaS, Agencies & Consultants",mobile
0.62,0.0,6530644.0,6104398.0,303405.0,0.0,0.0,6172482.0,"SaaS, Agencies & Consultants",mobile
0.69,0.0,8983271.0,8557531.0,303444.0,160.0,0.0,8622606.0,"SaaS, Agencies & Consultants",mobile
0.59,0.0,395027.0,29551.0,265027.0,150.0,0.0,94626.0,"SaaS, Agencies & Consultants",mobile
0.75,0.0,468321.0,32912.0,310328.0,0.0,0.0,418766.0,"SaaS, Agencies & Consultants",mobile
0.77,0.0,3457427.0,124892.0,325205.0,0.0,0.0,3378757.0,"SaaS, Agencies & Consultants",mobile
0.47,1650.0,2193155.0,443491.0,104128.0,0.0,558248.0,1881930.0,"SaaS, Agencies & Consultants",mobile
0.91,0.0,1252052.0,197502.0,199682.0,0.0,331689.0,560556.0,"SaaS, Agencies & Consultants",mobile
0.59,1050.0,1185930.0,197535.0,199837.0,0.0,326451.0,558387.0,"SaaS, Agencies & Consultants",mobile
0.43,1660.0,1496009.0,567138.0,199660.0,0.0,328831.0,1004009.0,"SaaS, Agencies & Consultants",mobile
0.52,1400.0,1321216.0,392284.0,199815.0,0.0,328153.0,829368.0,"SaaS, Agencies & Consultants",mobile
0.52,1360.0,1077660.0,89269.0,199834.0,0.0,328028.0,526363.0,"SaaS, Agencies & Consultants",mobile
0.51,900.0,1176560.0,194269.0,199660.0,0.0,328024.0,557498.0,"SaaS, Agencies & Consultants",mobile
0.52,1660.0,1300890.0,372109.0,199663.0,0.0,328825.0,808836.0,"SaaS, Agencies & Consultants",mobile
0.45,1810.0,1310960.0,381416.0,199638.0,0.0,329410.0,818853.0,"SaaS, Agencies & Consultants",mobile
0.49,2030.0,1533583.0,604514.0,199834.0,0.0,328813.0,1041405.0,"SaaS, Agencies & Consultants",mobile
0.5,1860.0,1397894.0,471297.0,199862.0,0.0,327259.0,905816.0,"SaaS, Agencies & Consultants",mobile
0.78,1090.0,656292.0,30236.0,59830.0,0.0,190792.0,88160.0,"SaaS, Agencies & Consultants",mobile
0.6,870.0,650318.0,36654.0,37801.0,0.0,147068.0,87783.0,"SaaS, Agencies & Consultants",mobile
0.79,470.0,848717.0,217673.0,37801.0,0.0,124282.0,295255.0,"SaaS, Agencies & Consultants",mobile
0.75,1060.0,710713.0,36562.0,59830.0,0.0,188941.0,99644.0,"SaaS, Agencies & Consultants",mobile
0.99,0.0,721109.0,145639.0,37801.0,0.0,126310.0,204518.0,"SaaS, Agencies & Consultants",mobile
0.99,0.0,1015936.0,444129.0,37801.0,0.0,126315.0,384660.0,"SaaS, Agencies & Consultants",mobile
0.63,300.0,964175.0,350046.0,37801.0,0.0,126337.0,309984.0,"SaaS, Agencies & Consultants",mobile
0.99,0.0,750449.0,136873.0,37801.0,0.0,126231.0,200184.0,"SaaS, Agencies & Consultants",mobile
0.79,760.0,641439.0,14670.0,37801.0,0.0,147868.0,87380.0,"SaaS, Agencies & Consultants",mobile
1.0,0.0,612842.0,34060.0,37801.0,0.0,147233.0,111615.0,"SaaS, Agencies & Consultants",mobile
0.66,600.0,2197628.0,1607797.0,203324.0,150.0,124544.0,2179418.0,"SaaS, Agencies & Consultants",mobile
0.8,150.0,1215400.0,171116.0,203323.0,150.0,366944.0,1194175.0,"SaaS, Agencies & Consultants",mobile
0.95,0.0,832664.0,188867.0,203329.0,260.0,152167.0,765451.0,"SaaS, Agencies & Consultants",mobile
0.94,0.0,710459.0,122759.0,203328.0,150.0,124570.0,694529.0,"SaaS, Agencies & Consultants",mobile
0.71,900.0,783883.0,194060.0,203326.0,300.0,123847.0,765963.0,"SaaS, Agencies & Consultants",mobile
0.89,0.0,1050793.0,399708.0,203324.0,150.0,148855.0,972499.0,"SaaS, Agencies & Consultants",mobile
0.78,450.0,618459.0,3014.0,223426.0,300.0,124588.0,594914.0,"SaaS, Agencies & Consultants",mobile
0.57,300.0,2650179.0,2012167.0,203318.0,150.0,148827.0,2584811.0,"SaaS, Agencies & Consultants",mobile
0.92,0.0,863218.0,140907.0,203324.0,300.0,149286.0,713578.0,"SaaS, Agencies & Consultants",mobile
0.46,10360.0,6535640.0,1041525.0,1335048.0,300.0,1735293.0,5729097.0,"SaaS, Agencies & Consultants",mobile
0.41,6170.0,5282594.0,38848.0,1323768.0,570.0,1680729.0,4507626.0,"SaaS, Agencies & Consultants",mobile
0.37,10690.0,5854498.0,143664.0,1323740.0,630.0,1794942.0,5083132.0,"SaaS, Agencies & Consultants",mobile
0.43,7220.0,5306930.0,64055.0,1323769.0,800.0,1683135.0,4533036.0,"SaaS, Agencies & Consultants",mobile
0.52,8810.0,6046852.0,113661.0,1323770.0,550.0,1992485.0,5274648.0,"SaaS, Agencies & Consultants",mobile
0.5,10660.0,8013384.0,2803157.0,1285812.0,300.0,1689284.0,7232606.0,"SaaS, Agencies & Consultants",mobile
0.54,4400.0,5321193.0,75047.0,1323763.0,680.0,2202743.0,4546424.0,"SaaS, Agencies & Consultants",mobile
0.45,13200.0,6297931.0,6602.0,896113.0,750.0,2134378.0,5481737.0,"SaaS, Agencies & Consultants",mobile
0.45,5860.0,5326546.0,65906.0,1335048.0,600.0,1689127.0,4546325.0,"SaaS, Agencies & Consultants",mobile
0.59,450.0,28289814.0,1819901.0,568393.0,0.0,286809.0,15322720.0,"SaaS, Agencies & Consultants",mobile
1.0,0.0,2615.0,0.0,0.0,0.0,0.0,0.0,"SaaS, Agencies & Consultants",mobile
1.0,0.0,2509.0,0.0,0.0,0.0,0.0,0.0,"SaaS, Agencies & Consultants",mobile
1.0,0.0,2509.0,0.0,0.0,0.0,0.0,0.0,"SaaS, Agencies & Consultants",mobile
1.0,0.0,2509.0,0.0,0.0,0.0,0.0,0.0,"SaaS, Agencies & Consultants",mobile
1.0,0.0,2615.0,0.0,0.0,0.0,0.0,0.0,"SaaS, Agencies & Consultants",mobile
1.0,0.0,2509.0,0.0,0.0,0.0,0.0,0.0,"SaaS, Agencies & Consultants",mobile
1.0,0.0,2509.0,0.0,0.0,0.0,0.0,0.0,"SaaS, Agencies & Consultants",mobile
1.0,0.0,2509.0,0.0,0.0,0.0,0.0,0.0,"SaaS, Agencies & Consultants",mobile
0.69,1050.0,503057.0,0.0,95829.0,150.0,207817.0,488888.0,"SaaS, Agencies & Consultants",mobile
0.93,0.0,555154.0,164766.0,217794.0,150.0,0.0,419253.0,"SaaS, Agencies & Consultants",mobile
0.41,150.0,2279436.0,437257.0,292926.0,0.0,1127581.0,2141542.0,"SaaS, Agencies & Consultants",mobile
0.75,0.0,746426.0,227137.0,292926.0,0.0,24690.0,619229.0,"SaaS, Agencies & Consultants",mobile
0.48,300.0,1417300.0,255916.0,237590.0,150.0,238550.0,1275661.0,"SaaS, Agencies & Consultants",mobile
0.56,1350.0,1227682.0,100607.0,217794.0,0.0,240059.0,1119343.0,"SaaS, Agencies & Consultants",mobile
0.36,300.0,3590128.0,194309.0,360181.0,150.0,1603057.0,3270361.0,"SaaS, Agencies & Consultants",mobile
0.4,0.0,9385616.0,1265305.0,1082672.0,150.0,3903453.0,8998990.0,"SaaS, Agencies & Consultants",mobile
0.85,0.0,1954740.0,7328.0,217794.0,300.0,708251.0,1940704.0,"SaaS, Agencies & Consultants",mobile
0.73,80.0,769016.0,248537.0,292925.0,0.0,24689.0,641104.0,"SaaS, Agencies & Consultants",mobile
0.64,1500.0,1784398.0,579377.0,217794.0,0.0,269270.0,1602157.0,"SaaS, Agencies & Consultants",mobile
0.27,6720.0,3842697.0,178678.0,286242.0,0.0,1661084.0,3842697.0,"SaaS, Agencies & Consultants",mobile
0.34,600.0,3508230.0,332599.0,286254.0,0.0,1672776.0,3508230.0,"SaaS, Agencies & Consultants",mobile
0.38,6750.0,3128351.0,17598.0,286246.0,0.0,1521743.0,3128351.0,"SaaS, Agencies & Consultants",mobile
0.3,1050.0,4269193.0,591161.0,286254.0,0.0,1804748.0,4269193.0,"SaaS, Agencies & Consultants",mobile
0.38,150.0,3501008.0,49559.0,286256.0,0.0,1794845.0,3501008.0,"SaaS, Agencies & Consultants",mobile
0.32,6300.0,2718643.0,16455.0,286244.0,0.0,1320360.0,2718643.0,"SaaS, Agencies & Consultants",mobile
0.36,150.0,3161539.0,25006.0,286254.0,0.0,1683744.0,3161539.0,"SaaS, Agencies & Consultants",mobile
0.3,1950.0,3867972.0,587772.0,286238.0,0.0,1595705.0,3867972.0,"SaaS, Agencies & Consultants",mobile
0.34,9700.0,3571284.0,47305.0,286248.0,0.0,1825007.0,3571284.0,"SaaS, Agencies & Consultants",mobile
0.33,750.0,3881900.0,207283.0,286242.0,0.0,1806022.0,3881900.0,"SaaS, Agencies & Consultants",mobile
0.55,660.0,1693492.0,529120.0,274904.0,0.0,260943.0,793153.0,"SaaS, Agencies & Consultants",mobile
0.51,1250.0,1510028.0,343263.0,274901.0,0.0,261729.0,793862.0,"SaaS, Agencies & Consultants",mobile
0.58,1120.0,1536015.0,345374.0,274902.0,0.0,248499.0,818014.0,"SaaS, Agencies & Consultants",mobile
0.38,4800.0,2119899.0,0.0,0.0,900.0,711889.0,2119899.0,"SaaS, Agencies & Consultants",mobile
0.57,1810.0,3264480.0,509576.0,478182.0,750.0,878785.0,2784636.0,"SaaS, Agencies & Consultants",mobile
0.48,5040.0,2933061.0,233172.0,478197.0,1210.0,865836.0,2471617.0,"SaaS, Agencies & Consultants",mobile
0.39,5280.0,4541129.0,1562738.0,478184.0,1060.0,1041344.0,4078715.0,"SaaS, Agencies & Consultants",mobile
0.32,4800.0,2120453.0,0.0,0.0,1200.0,711768.0,2120453.0,"SaaS, Agencies & Consultants",mobile
0.42,1160.0,2877002.0,135587.0,477341.0,0.0,907448.0,818507.0,"SaaS, Agencies & Consultants",mobile
0.12,750.0,2515234.0,76977.0,307133.0,0.0,812923.0,720429.0,"SaaS, Agencies & Consultants",mobile
0.04,6040.0,5440052.0,69387.0,492630.0,0.0,1570228.0,3666140.0,"SaaS, Agencies & Consultants",mobile
0.04,4910.0,5180543.0,69484.0,556648.0,0.0,1526472.0,3402464.0,"SaaS, Agencies & Consultants",mobile
0.28,450.0,3036948.0,357817.0,424898.0,0.0,906984.0,700727.0,"SaaS, Agencies & Consultants",mobile
0.09,8200.0,5571012.0,174378.0,522537.0,0.0,1570492.0,3700092.0,"SaaS, Agencies & Consultants",mobile
0.11,1350.0,2971784.0,293120.0,424509.0,0.0,908514.0,700729.0,"SaaS, Agencies & Consultants",mobile
0.15,4470.0,2564877.0,39793.0,243039.0,0.0,876502.0,819693.0,"SaaS, Agencies & Consultants",mobile
0.38,10400.0,4706086.0,91752.0,535092.0,1050.0,1934905.0,2791806.0,"SaaS, Agencies & Consultants",mobile
0.25,2350.0,11155629.0,414318.0,635180.0,1080.0,2297899.0,8034129.0,"SaaS, Agencies & Consultants",mobile
0.3,4950.0,6391080.0,110492.0,529708.0,730.0,1843181.0,4365735.0,"SaaS, Agencies & Consultants",mobile
0.25,3000.0,21175630.0,1155521.0,818294.0,1800.0,3759116.0,16129105.0,"SaaS, Agencies & Consultants",mobile
0.52,6150.0,4487406.0,628915.0,486091.0,1200.0,1979675.0,3598981.0,"SaaS, Agencies & Consultants",mobile
0.4,4350.0,3801919.0,17043.0,486090.0,710.0,1249940.0,2932404.0,"SaaS, Agencies & Consultants",mobile
0.42,4540.0,3862092.0,259710.0,342073.0,400.0,1254154.0,3013998.0,"SaaS, Agencies & Consultants",mobile
0.29,4570.0,8876904.0,189208.0,603536.0,900.0,2273977.0,5843014.0,"SaaS, Agencies & Consultants",mobile
0.55,5960.0,3798038.0,8595.0,486089.0,490.0,1249363.0,2925769.0,"SaaS, Agencies & Consultants",mobile
0.48,7560.0,6363896.0,81783.0,529690.0,380.0,1843973.0,4338257.0,"SaaS, Agencies & Consultants",mobile
0.34,750.0,6339427.0,1160244.0,101483.0,0.0,575079.0,4599062.0,"SaaS, Agencies & Consultants",mobile
0.83,0.0,2387866.0,198388.0,149864.0,0.0,305705.0,1928834.0,"SaaS, Agencies & Consultants",mobile
0.59,2090.0,1366223.0,27761.0,210967.0,150.0,304804.0,902619.0,"SaaS, Agencies & Consultants",mobile
0.45,3100.0,1900958.0,75553.0,150519.0,420.0,683609.0,1572721.0,"SaaS, Agencies & Consultants",mobile
0.55,3490.0,1533542.0,229614.0,150191.0,0.0,419409.0,1084398.0,"SaaS, Agencies & Consultants",mobile
0.48,1440.0,4377068.0,52446.0,150519.0,0.0,304598.0,4014961.0,"SaaS, Agencies & Consultants",mobile
0.82,80.0,1733432.0,106293.0,91449.0,80.0,617092.0,1192406.0,Professional Services,desktop
0.75,570.0,1856223.0,228575.0,91448.0,230.0,616338.0,1193714.0,Professional Services,desktop
0.66,120.0,1856501.0,228578.0,91440.0,120.0,617279.0,1193073.0,Professional Services,desktop
0.59,150.0,3492802.0,92997.0,209356.0,140.0,1199855.0,2962888.0,Professional Services,desktop
0.84,80.0,4230018.0,2350979.0,592899.0,0.0,409290.0,687791.0,Professional Services,desktop
0.32,440.0,5609283.0,1135568.0,190941.0,400.0,1347046.0,3226647.0,Professional Services,desktop
0.47,200.0,5474151.0,1017733.0,190935.0,280.0,1288002.0,3504998.0,Professional Services,desktop
0.45,280.0,4332607.0,55065.0,35480.0,320.0,1287314.0,3149917.0,Professional Services,desktop
0.61,240.0,4335780.0,49458.0,35480.0,400.0,1288419.0,3151301.0,Professional Services,desktop
0.44,240.0,4329240.0,52579.0,35479.0,380.0,1287886.0,3147227.0,Professional Services,desktop
0.49,200.0,4330690.0,46819.0,35480.0,320.0,1289659.0,3146215.0,Professional Services,desktop
0.52,200.0,5108247.0,233943.0,190935.0,280.0,1428233.0,3651899.0,Professional Services,desktop
0.75,0.0,841731.0,1293.0,76664.0,0.0,108164.0,560278.0,Professional Services,desktop
0.69,40.0,4887363.0,590808.0,159263.0,40.0,701387.0,2084698.0,Professional Services,desktop
0.65,80.0,4107543.0,386972.0,328574.0,120.0,1276350.0,3524604.0,Professional Services,desktop
0.66,40.0,4973353.0,1525738.0,540174.0,40.0,966670.0,4266144.0,Professional Services,desktop
0.55,50.0,4131773.0,1214973.0,523542.0,50.0,728696.0,2726800.0,Professional Services,desktop
0.59,40.0,842449.0,1276.0,76664.0,0.0,108165.0,561010.0,Professional Services,desktop
0.62,40.0,843979.0,1293.0,76664.0,0.0,106658.0,562526.0,Professional Services,desktop
0.74,40.0,4698696.0,320972.0,238156.0,0.0,1121539.0,1199347.0,Professional Services,desktop
0.69,0.0,5880709.0,452830.0,172660.0,0.0,1691607.0,2315185.0,Professional Services,desktop
0.64,0.0,4429452.0,316155.0,137179.0,0.0,1120897.0,1227641.0,Professional Services,desktop
0.68,120.0,6037236.0,464373.0,273634.0,0.0,1682081.0,2613613.0,Professional Services,desktop
0.73,640.0,4876081.0,349982.0,238154.0,0.0,1141508.0,1435819.0,Professional Services,desktop
0.82,0.0,4644205.0,396964.0,238156.0,0.0,1141094.0,1198529.0,Professional Services,desktop
0.47,720.0,8161894.0,3648522.0,238153.0,0.0,1143378.0,1438216.0,Professional Services,desktop
0.65,0.0,4533703.0,411940.0,137180.0,0.0,1121921.0,1227578.0,Professional Services,desktop
0.53,160.0,7787950.0,3648570.0,238154.0,0.0,1143265.0,1374718.0,Professional Services,desktop
0.84,40.0,684086.0,36574.0,0.0,0.0,193155.0,506791.0,Professional Services,desktop
0.88,120.0,1613433.0,1029255.0,0.0,0.0,194543.0,1571110.0,Professional Services,desktop
1.0,80.0,411496.0,1013.0,0.0,40.0,158500.0,405619.0,Professional Services,desktop
0.97,120.0,700382.0,150940.0,0.0,10.0,195586.0,687332.0,Professional Services,desktop
0.73,0.0,706149.0,157414.0,0.0,0.0,194925.0,693892.0,Professional Services,desktop
0.92,270.0,1613041.0,1028557.0,0.0,40.0,195721.0,1570718.0,Professional Services,desktop
1.0,30.0,101613.0,1013.0,0.0,0.0,20620.0,89725.0,Professional Services,desktop
0.85,150.0,701575.0,150940.0,0.0,0.0,195049.0,687381.0,Professional Services,desktop
1.0,0.0,556.0,0.0,0.0,0.0,0.0,0.0,Professional Services,desktop
0.99,50.0,410441.0,1012.0,0.0,0.0,137856.0,405290.0,Professional Services,desktop
0.72,560.0,3289139.0,590316.0,399335.0,0.0,1033800.0,1924524.0,Professional Services,desktop
0.99,0.0,1255983.0,445699.0,168480.0,0.0,242424.0,138685.0,Professional Services,desktop
0.63,0.0,810996.0,6302.0,168163.0,0.0,273146.0,147882.0,Professional Services,desktop
1.0,60.0,1072003.0,73952.0,168803.0,30.0,305335.0,147882.0,Professional Services,desktop
0.99,40.0,1047142.0,61514.0,168163.0,0.0,311513.0,147579.0,Professional Services,desktop
0.99,40.0,1160998.0,165733.0,168482.0,0.0,274061.0,147882.0,Professional Services,desktop
1.0,40.0,1124072.0,118153.0,168482.0,30.0,306173.0,147860.0,Professional Services,desktop
1.0,20.0,940576.0,37894.0,168801.0,60.0,278441.0,147578.0,Professional Services,desktop
1.0,40.0,1171768.0,174672.0,168483.0,80.0,267960.0,147881.0,Professional Services,desktop
0.64,50.0,6693329.0,1634766.0,95729.0,340.0,1376115.0,3510604.0,Professional Services,desktop
0.62,0.0,4077512.0,410919.0,58350.0,300.0,838536.0,2467537.0,Professional Services,desktop
0.78,80.0,5019950.0,367781.0,93841.0,250.0,1402157.0,3509893.0,Professional Services,desktop
0.58,80.0,5980561.0,954132.0,95730.0,170.0,1399340.0,3494385.0,Professional Services,desktop
0.95,170.0,2398047.0,129602.0,175078.0,40.0,408698.0,1717857.0,Professional Services,desktop
0.66,80.0,5778947.0,185365.0,83302.0,330.0,1432631.0,3499339.0,Professional Services,desktop
0.5,40.0,7467424.0,1570991.0,47823.0,290.0,914045.0,2457459.0,Professional Services,desktop
0.95,190.0,2400155.0,132830.0,175079.0,40.0,407921.0,1717976.0,Professional Services,desktop
0.68,270.0,4546610.0,39356.0,246039.0,0.0,1253801.0,3581180.0,Professional Services,desktop
0.67,30.0,2341152.0,109303.0,138257.0,0.0,408768.0,1680442.0,Professional Services,desktop
0.67,120.0,4810070.0,2145436.0,182219.0,0.0,971997.0,1230732.0,B2B Services & Agencies,desktop
0.91,290.0,2974025.0,735014.0,110084.0,0.0,858976.0,1333436.0,B2B Services & Agencies,desktop
0.97,160.0,2239394.0,83061.0,74440.0,0.0,863330.0,1287684.0,B2B Services & Agencies,desktop
0.63,120.0,2972453.0,641981.0,164397.0,0.0,1004754.0,1369836.0,B2B Services & Agencies,desktop
0.88,120.0,2815400.0,537287.0,164397.0,0.0,985278.0,1363456.0,B2B Services & Agencies,desktop
0.66,120.0,2580303.0,181738.0,184382.0,0.0,786576.0,1336846.0,B2B Services & Agencies,desktop
0.68,320.0,2832895.0,304561.0,74439.0,0.0,1183438.0,1285641.0,B2B Services & Agencies,desktop
0.98,80.0,2277594.0,136746.0,73672.0,0.0,783885.0,1232250.0,B2B Services & Agencies,desktop
0.65,240.0,3347012.0,1055337.0,94621.0,0.0,1002656.0,1290004.0,B2B Services & Agencies,desktop
0.96,40.0,3848431.0,878577.0,357071.0,40.0,593368.0,1256106.0,B2B Services & Agencies,desktop
1.0,0.0,664865.0,448974.0,0.0,80.0,0.0,72233.0,B2B Services & Agencies,desktop
0.9,20.0,2695168.0,1909230.0,418995.0,60.0,44841.0,172373.0,B2B Services & Agencies,desktop
1.0,0.0,668657.0,451637.0,0.0,0.0,0.0,72232.0,B2B Services & Agencies,desktop
0.97,0.0,2883220.0,2141630.0,418614.0,0.0,44842.0,278739.0,B2B Services & Agencies,desktop
0.92,40.0,3812525.0,843420.0,357057.0,80.0,593402.0,1256051.0,B2B Services & Agencies,desktop
1.0,50.0,260899.0,73505.0,0.0,10.0,25255.0,22316.0,B2B Services & Agencies,desktop
0.98,10.0,1430510.0,1018876.0,38234.0,40.0,44842.0,225863.0,B2B Services & Agencies,desktop
0.97,40.0,884058.0,199426.0,321583.0,60.0,44820.0,172400.0,B2B Services & Agencies,desktop
0.97,40.0,1369907.0,958921.0,38234.0,100.0,44840.0,208235.0,B2B Services & Agencies,desktop
0.82,0.0,1599901.0,220556.0,158994.0,0.0,408163.0,949188.0,B2B Services & Agencies,desktop
0.41,200.0,4068641.0,2325297.0,197327.0,0.0,474329.0,1568214.0,B2B Services & Agencies,desktop
0.88,0.0,1564551.0,190078.0,158996.0,0.0,406469.0,947815.0,B2B Services & Agencies,desktop
0.76,0.0,1532591.0,158531.0,158995.0,0.0,408678.0,947565.0,B2B Services & Agencies,desktop
0.93,0.0,1588225.0,211785.0,158996.0,0.0,407947.0,947225.0,B2B Services & Agencies,desktop
0.91,0.0,1478173.0,102988.0,158995.0,0.0,407798.0,947512.0,B2B Services & Agencies,desktop
0.77,210.0,1478146.0,103005.0,158994.0,40.0,408565.0,947493.0,B2B Services & Agencies,desktop
0.92,0.0,1848586.0,333393.0,298460.0,0.0,408951.0,1086588.0,B2B Services & Agencies,desktop
0.5,0.0,14253536.0,12651285.0,492462.0,40.0,304366.0,901306.0,B2B Services & Agencies,desktop
0.62,40.0,6885802.0,5500420.0,310700.0,40.0,304240.0,876939.0,B2B Services & Agencies,desktop
0.86,80.0,7023887.0,5639873.0,310697.0,0.0,304248.0,875089.0,B2B Services & Agencies,desktop
0.82,0.0,4460379.0,3083001.0,310700.0,40.0,304907.0,876883.0,B2B Services & Agencies,desktop
0.72,160.0,10375120.0,8437115.0,357323.0,80.0,493417.0,1350695.0,B2B Services & Agencies,desktop
0.9,40.0,1725517.0,316376.0,377195.0,40.0,283812.0,892704.0,B2B Services & Agencies,desktop
